Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2016-04-02,2,April,2016,34,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,29,30,59
2016-04-02,2,April,2016,34,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,51,52,103
2014-06-08,8,June,2014,34,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,29,30,59
2016-06-08,8,June,2016,34,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,29,30,59
2013-10-12,12,October,2013,21,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,60,52,112
2015-10-12,12,October,2015,21,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,69,60,129
2014-05-05,5,May,2014,21,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,106,92,198
2014-05-05,5,May,2014,21,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,138,120,258
2016-05-05,5,May,2016,21,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,92,80,172
2016-05-05,5,May,2016,21,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,32,4,10,147,128,275
2013-09-13,13,September,2013,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
2015-09-13,13,September,2015,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
2013-09-14,14,September,2013,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137
2013-09-14,14,September,2013,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2015-09-14,14,September,2015,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142
2015-09-14,14,September,2015,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2013-12-03,3,December,2013,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
2013-12-03,3,December,2013,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,75,52,127
2015-12-03,3,December,2015,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
2015-12-03,3,December,2015,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,67,46,113
2014-01-01,1,January,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108
2014-01-01,1,January,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,26,18,44
2016-01-01,1,January,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,67,46,113
2016-01-01,1,January,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34
2014-02-04,4,February,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34
2014-02-04,4,February,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
2016-02-04,4,February,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34
2016-02-04,4,February,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2014-02-07,7,February,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64
2014-02-07,7,February,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34
2016-02-07,7,February,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
2016-02-07,7,February,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2014-02-24,24,February,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,70,48,118
2016-02-24,24,February,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,70,48,118
2014-04-14,14,April,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142
2016-04-14,14,April,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142
2014-06-04,4,June,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108
2014-06-04,4,June,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64
2016-06-04,4,June,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,55,38,93
2016-06-04,4,June,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
2014-06-06,6,June,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
2014-06-06,6,June,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
2016-06-06,6,June,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,29,20,49
2016-06-06,6,June,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
2014-06-21,21,June,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137
2014-06-21,21,June,2014,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
2016-06-21,21,June,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,73,50,123
2016-06-21,21,June,2016,19,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,17,12,29
2013-09-01,1,September,2013,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,62,54,116
2015-09-01,1,September,2015,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,62,54,116
2013-12-22,22,December,2013,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
2015-12-22,22,December,2015,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
2014-03-21,21,March,2014,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,58,50,108
2016-03-21,21,March,2016,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,60,52,112
2014-04-30,30,April,2014,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,58,50,108
2014-04-30,30,April,2014,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
2016-04-30,30,April,2016,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,55,48,103
2016-04-30,30,April,2016,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
2014-07-14,14,July,2014,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2016-07-14,14,July,2016,21,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
2013-08-09,9,August,2013,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8
2015-08-09,9,August,2015,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,6,6,12
2013-10-15,15,October,2013,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,30,32,62
2013-10-15,15,October,2013,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,25,26,51
2015-10-15,15,October,2015,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,27,28,55
2015-10-15,15,October,2015,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,21,22,43
2013-12-18,18,December,2013,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,36,38,74
2013-12-18,18,December,2013,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,40,42,82
2015-12-18,18,December,2015,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,34,36,70
2015-12-18,18,December,2015,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,36,38,74
2014-02-19,19,February,2014,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,38,40,78
2014-02-19,19,February,2014,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,55,58,113
2016-02-19,19,February,2016,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,38,40,78
2016-02-19,19,February,2016,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,57,60,117
2014-05-15,15,May,2014,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,11,12,23
2014-05-15,15,May,2014,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,10,10,20
2016-05-15,15,May,2016,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,10,10,20
2016-05-15,15,May,2016,29,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
2013-10-10,10,October,2013,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,30,26,56
2015-10-10,10,October,2015,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,32,28,60
2013-11-17,17,November,2013,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,44,38,82
2013-11-17,17,November,2013,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,23,20,43
2015-11-17,17,November,2015,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,48,42,90
2015-11-17,17,November,2015,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,18,16,34
2013-11-27,27,November,2013,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,60,52,112
2013-11-27,27,November,2013,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,60,52,112
2015-11-27,27,November,2015,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,55,48,103
2015-11-27,27,November,2015,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,58,50,108
2014-01-10,10,January,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,25,22,47
2016-01-10,10,January,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,25,22,47
2014-01-22,22,January,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,62,54,116
2014-01-22,22,January,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,67,58,125
2016-01-22,22,January,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,55,48,103
2016-01-22,22,January,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,60,52,112
2014-04-07,7,April,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
2014-04-07,7,April,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
2016-04-07,7,April,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
2016-04-07,7,April,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
2014-04-16,16,April,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,32,28,60
2014-04-16,16,April,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,37,32,69
2016-04-16,16,April,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,30,26,56
2016-04-16,16,April,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,30,26,56
2014-06-07,7,June,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,48,42,90
2014-06-07,7,June,2014,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,18,16,34
2016-06-07,7,June,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,41,36,77
2016-06-07,7,June,2016,34,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22
2014-06-02,2,June,2014,19,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
2014-06-02,2,June,2014,19,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2016-06-02,2,June,2016,19,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
2016-06-02,2,June,2016,19,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
2014-06-12,12,June,2014,19,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
2014-06-12,12,June,2014,19,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40
2016-06-12,12,June,2016,19,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
2016-06-12,12,June,2016,19,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
2013-12-10,10,December,2013,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,15,16,31
2015-12-10,10,December,2015,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,11,12,23
2013-12-21,21,December,2013,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,114,120,234
2013-12-21,21,December,2013,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,38,40,78
2015-12-21,21,December,2015,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,114,120,234
2015-12-21,21,December,2015,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,27,28,55
2014-01-27,27,January,2014,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,30,32,62
2014-01-27,27,January,2014,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,4,4,8
2016-01-27,27,January,2016,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,19,20,39
2016-01-27,27,January,2016,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,4,4,8
2014-07-25,25,July,2014,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,91,96,187
2016-07-25,25,July,2016,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,80,84,164
2014-07-20,20,July,2014,19,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2016-07-20,20,July,2016,19,Youth (<25),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2013-09-07,7,September,2013,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,75,52,127
2013-09-07,7,September,2013,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142
2015-09-07,7,September,2015,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
2015-09-07,7,September,2015,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,78,54,132
2013-11-05,5,November,2013,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,52,36,88
2015-11-05,5,November,2015,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,55,38,93
2013-11-28,28,November,2013,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137
2015-11-28,28,November,2015,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137
2014-02-26,26,February,2014,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,17,12,29
2016-02-26,26,February,2016,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
2014-03-03,3,March,2014,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
2016-03-03,3,March,2016,33,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,26,18,44
